sightingID,city,state,country,durationSec,ufoShape
710,"natrona heights&#44 new kensington",pa,USA,7200,light
711,kingston,ny,USA,600,cigar
712,germantown,md,USA,180,cigar
713,"karavostasi (greece)",n/a,Other,60,cross
714,winslow,az,USA,1800,other
715,athol,id,USA,300,teardrop
716,grants,nm,USA,10,fireball
717,"port hadlock",wa,USA,5,fireball
718,orlando,fl,USA,4,other
719,"new york city (staten island)",ny,USA,300,egg
720,"new york city (staten island)",ny,USA,900,light
721,"castro valley",ca,USA,1200,other
722,edmonds,wa,USA,60,unknown
723,riverton,ut,USA,120,unknown
724,"new york city",ny,USA,180,changing
725,saco,me,USA,120,circle
726,redmond,wa,USA,2,light
727,"peterborough (canada)",Ontario,Canada,30,unknown
728,"long beach (sports arena)",ca,USA,600,other
729,hartland,mi,USA,120,unknown
730,"perry township",oh,USA,1200,cigar
731,"san diego",ca,USA,240,unknown
732,bellevue,wa,USA,10,light
733,rye,co,USA,2,sphere
734,oologah,ok,USA,600,other
735,granville,ma,USA,5,circle
736,"quesnel (canada)","British Columbia",Canada,120,other
737,"slocan park (canada)","British Columbia",Canada,2,light
738,circleville,oh,USA,600,light
739,eureka,ca,USA,720,unknown
740,"las vegas",nv,USA,2,cylinder
741,albuquerque,nm,USA,3600,oval
742,richmond,va,USA,300,triangle
743,tucson,az,USA,1,unknown
744,"sebastian inlet (north of)",fl,USA,3,other
745,"dunstable (uk/england)",n/a,UK,300,fireball
746,sidney,mi,USA,14400,sphere
747,"saskatoon (canada)",Saskatchewan,Canada,7,circle
748,"evergreen park/tinley park/orland park",il,USA,9000,light
749,harrisburg,mo,USA,2400,light
750,"oak forest",il,USA,3600,circle
751,"oak forest",il,USA,3600,light
752,"orland park",il,USA,2700,diamond
753,"tinley park",il,USA,1200,circle
754,midlothian/posen,il,USA,900,light
755,"orland park",il,USA,420,light
756,"orland park",il,USA,6,light
757,midlothian,il,USA,1500,light
758,"oak forest",il,USA,600,changing
759,"oak forest",il,USA,600,light
760,posen/midlothian,il,USA,900,formation
761,"tinley park",il,USA,600,circle
762,"tinley park",il,USA,600,circle
763,"tinley park",il,USA,1200,formation
764,"tinley park",il,USA,1800,triangle
765,"tinley park",il,USA,900,triangle
766,"oak forest",il,USA,1200,light
767,"evergreen park",il,USA,480,light
768,alsip,il,USA,480,light
769,crestwood,il,USA,300,light
770,"cuyahoga falls",oh,USA,7,other
771,hillside,il,USA,7,changing
772,manhattan,il,USA,10,triangle
773,"oak forest",il,USA,7200,cylinder
774,"oak forest",il,USA,1800,light
775,"oak forest",il,USA,60,unknown
776,posen,il,USA,1200,light
777,greenup,ky,USA,30,circle
778,homestead,fl,USA,300,light
779,albuquerque,nm,USA,600,disk
780,"lake worth",fl,USA,180,sphere
781,phoenix,az,USA,180,oval
782,"los angeles",ca,USA,1500,formation
783,"west palm beach",fl,USA,60,teardrop
784,winnamac,in,USA,15,triangle
785,rogers,mn,USA,1020,triangle
786,"liberty hill",tx,USA,900,light
787,"san jose",ca,USA,600,chevron
788,"hamilton (canada)",Ontario,Canada,15,light
789,napa,ca,USA,1200,unknown
790,laurelville,oh,USA,300,unknown
791,"oklahoma city",ok,USA,2700,light
792,"buxton (uk/england)",n/a,UK,240,light
793,"central lake",mi,USA,1500,unknown
794,"portage la prairie (canada0",Manitoba,Canada,30,other
795,"tinley park",il,USA,120,light
796,jones,mi,USA,5,oval
797,"rio rancho",nm,USA,3,oval
798,"bursa (turkey)",n/a,Other,3,teardrop
799,irving,tx,USA,2,circle
800,montebello,ca,USA,300,other
801,iraq,n/a,Other,15,triangle
802,"new york city (bronx)",ny,USA,120,rectangle
803,"mt. pleasant",sc,USA,240,circle
804,plainfield,il,USA,300,oval
805,thompson,mo,USA,3600,cigar
806,obrien,or,USA,120,other
807,algona,ia,USA,3600,unknown
808,"onion creek",wa,USA,60,chevron
809,"west greenwhich",ri,USA,28800,disk
810,monkton,md,USA,480,oval
811,"las vegas",nv,USA,600,fireball
812,austin,tx,USA,4,unknown
813,"fall city",wa,USA,2,fireball
814,orchards,wa,USA,1,fireball
815,pullman,wa,USA,1,circle
816,seattle,wa,USA,12,teardrop
817,"orchard park",ny,USA,37800,unknown
818,sandrock,al,USA,600,unknown
819,seattle,wa,USA,20,light
820,roseville,ca,USA,600,sphere
821,"tin cup",co,USA,10,changing
822,"santa fe",nm,USA,20,fireball
823,"phoenix and saguaro lake",az,USA,2,light
824,winslow,az,USA,15,fireball
825,cuchara,co,USA,60,unknown
826,glorieta,nm,USA,2,changing
827,"silver city",nm,USA,180,light
828,"wide ruins",az,USA,120,cylinder
829,boulder,co,USA,30,oval
830,"canon city",co,USA,240,light
831,cerrillos,tn,USA,45,changing
832,denver,co,USA,30,circle
833,"edwards/vail (between)",co,USA,180,formation
834,fairplay,co,USA,30,unknown
835,hartsel,co,USA,60,fireball
836,mccoy,co,USA,75,light
837,"pueblo west",co,USA,10,sphere
838,"santa fe",nm,USA,45,light
839,taos,nm,USA,150,formation
840,cascade,co,USA,15,circle
841,"boulder (foothills of)",co,USA,6,sphere
842,"cripple creek",co,USA,15,fireball
843,"grand junction (15-20 miles",co,USA,60,light
844,raton,nm,USA,30,formation
845,raton,nm,USA,60,formation
846,sedalia,co,USA,30,formation
847,silverthorne,co,USA,10,light
848,monument,co,USA,10,other
849,"pueblo west",co,USA,300,light
850,farmington,nm,USA,14,light
851,"san antonio",nm,USA,20,circle
852,escondido,ca,USA,120,diamond
853,"los angeles",ca,USA,900,flash
854,dayton,oh,USA,5,oval
855,"barrie (canada)",Ontario,Canada,60,circle
856,"adelaide  (south australia)",n/a,Australia,300,oval
857,"sautee nacoochee",ga,USA,10800,light
858,charlotte,nc,USA,1200,light
859,litchfield,il,USA,2,oval
860,granville,oh,USA,120,sphere
861,beulaville,nc,USA,5,triangle
862,"ewa beach",hi,USA,600,light
863,"north battleford (canada)",Saskatchewan,Canada,60,disk
864,tryon,nc,USA,10,light
865,ballinger,tx,USA,300,unknown
866,"deer park",ny,USA,240,other
867,sanford,fl,USA,120,triangle
868,dublin,ca,USA,2,flash
869,conway,ar,USA,600,triangle
870,"kuala lumpur (malaysia)",n/a,Other,300,disk
871,bryan,oh,USA,120,cylinder
872,merrick,ny,USA,5,disk
873,huntington,wv,USA,600,cylinder
874,lynchburg,va,USA,30,light
875,lanagan,mo,USA,900,light
876,dallas,tx,USA,300,oval
877,"pell city",al,USA,300,cigar
878,warwick,ri,USA,600,circle
879,bonham,tx,USA,300,egg
880,"delta (canada)","British Columbia",Canada,5,disk
881,cabazon,ca,USA,1200,light
882,glenrock,wy,USA,1200,unknown
883,marysville,wa,USA,1800,circle
884,"texas city",tx,USA,2,other
885,wilson,nc,USA,600,circle
886,"idaho falls",id,USA,15,light
887,leavenworth,wa,USA,120,light
888,renton,wa,USA,600,light
889,wellington,al,USA,120,light
890,"yerevan (armenia)",n/a,Other,60,unknown
891,lacey,wa,USA,4,unknown
892,garrett,in,USA,4,triangle
893,arlington,tx,USA,600,sphere
894,sunnyvale,ca,USA,20,other
895,kingsport,tn,USA,3,triangle
896,grafton,wv,USA,20,light
897,hogansville,ga,USA,10,disk
898,pawtucket,ri,USA,600,cylinder
899,canton,mi,USA,3600,triangle
900,whitefield,ok,USA,2,light
901,memphis,tn,USA,300,oval
902,grafton,wv,USA,120,sphere
903,providence,ri,USA,300,disk
904,beaver,oh,USA,10800,light
905,belmont,ms,USA,120,triangle
906,belleview,fl,USA,600,circle
907,fairfield,ct,USA,20,light
908,"delray beach",fl,USA,180,other
909,aripeka,fl,USA,8,light
910,"james island",sc,USA,120,triangle
911,middleton,wi,USA,180,other
912,spotsylvania,va,USA,1800,circle
913,"sterling heights/utica border",mi,USA,300,sphere
914,waxahachie,tx,USA,1,disk
915,dallas,tx,USA,15,other
916,strasburg,va,USA,300,cigar
917,fayetteville,nc,USA,300,light
918,brunswick,oh,USA,600,triangle
919,arlington,wa,USA,300,oval
920,"saskatoon (canada)",Saskatchewan,Canada,60,changing
921,corona,ca,USA,30,unknown
922,"rock spring",ga,USA,300,light
923,cabot/lonoke,ar,USA,3600,circle
924,"staten island (over)",ny,USA,600,unknown
925,"thunder bay (canada)",Ontario,Canada,5,other
926,"alligator point",fl,USA,7200,unknown
927,"san benito",tx,USA,10,triangle
928,brownwood,tx,USA,1500,unknown
929,clinton,ms,USA,300,circle
930,goshen,ca,USA,60,oval
931,"carrieres sous poissy (france)",n/a,Other,180,cigar
932,"linn (outside of)",mo,USA,5,unknown
933,wilmington,nc,USA,300,triangle
934,cincinnati,oh,USA,900,sphere
935,palatine,il,USA,90,light
936,hamburg,ca,USA,300,light
937,carlsbad,ca,USA,10,fireball
938,"kansas city",mo,USA,45,fireball
939,"kansas city",mo,USA,60,fireball
940,tenino,wa,USA,180,light
941,mccomb,ms,USA,10,rectangle
942,"greenville area",sc,USA,14400,light
943,conyers,ga,USA,3600,light
944,"captiva island",fl,USA,60,fireball
945,bluffton,sc,USA,20,unknown
946,homestead,fl,USA,35,formation
947,richmond,tx,USA,300,unknown
948,"colorado springs",co,USA,9,light
949,surprise,az,USA,9,light
950,sarasota,fl,USA,10,formation
951,"hawthorne/los angeles",ca,USA,420,circle
952,vinton/roanoke,va,USA,600,other
953,"welland (canada)",Ontario,Canada,2700,fireball
954,"port hueneme",ca,USA,1800,light
955,hinsdale,il,USA,180,fireball
956,eugene,or,USA,180,light
957,fontana,ca,USA,900,fireball
958,racine,wi,USA,900,other
959,sunfield,mi,USA,300,unknown
960,capitola,ca,USA,60,light
961,"sauk centre",mn,USA,2700,triangle
962,huntington,in,USA,180,fireball
963,novi,mi,USA,300,triangle
964,"colorado springs",co,USA,5400,triangle
965,"bel air",md,USA,4,flash
966,bakersfield,ca,USA,30,circle
967,furlong,nj,USA,120,other
968,boulder/niwot,co,USA,300,disk
969,"cobb mountain",ca,USA,1500,fireball
970,muncie,in,USA,7200,triangle
971,pittsburgh,pa,USA,60,unknown
972,pittsburgh,pa,USA,60,unknown
973,lincoln,ri,USA,4,light
974,boulder,co,USA,240,light
975,thibodaux,la,USA,300,unknown
976,webster,ny,USA,1800,sphere
977,"southwest ranches",fl,USA,300,light
978,tampa,fl,USA,3600,light
979,cumming,ga,USA,1200,fireball
980,sneedville,tn,USA,90,circle
981,"white lake",mi,USA,900,unknown
982,waterloo,ia,USA,60,triangle
983,"middle island (long island)",ny,USA,1200,fireball
984,"london (uk/england)",n/a,UK,30,fireball
985,arlington,wi,USA,600,unknown
986,pittsburgh,pa,USA,120,circle
987,pittsburgh,pa,USA,60,disk
988,"viet nam (jungles of)",n/a,Other,3600,other
989,"menands (albany)",ny,USA,180,chevron
990,"birmingham (just south of)",al,USA,900,disk
991,"perth (w. of; southern cross) (western australia)",n/a,Australia,900,fireball
992,emporia,ks,USA,300,disk
993,dyersburg,tn,USA,7200,triangle
994,alpine,az,USA,7200,circle
995,barnegat,nj,USA,900,rectangle
996,pearlington,ms,USA,20,light
997,pearlington,ms,USA,29,light
998,swansboro,nc,USA,300,disk
999,"melbourne (vic&#44 australia)",n/a,Australia,900,cigar
1000,schenectady,ny,USA,120,other
1001,monticello,ky,USA,120,chevron
1002,okeechobee,fl,USA,120,disk
1003,pueblo,co,USA,10,triangle
1004,"poole (uk/england)",n/a,UK,60,other
1005,"huntington beach",ca,USA,20,sphere
1006,"white tank mountains",az,USA,1200,light
1007,"kenner (34th st.)",la,USA,1260,disk
1008,chicago,il,USA,300,light
1009,franklin,nh,USA,15,other
1010,"miami twp.",oh,USA,1200,other
1011,lincoln,ne,USA,11,egg
1012,murray,ut,USA,300,light
1013,asheville,nc,USA,1800,fireball
1014,asheville,nc,USA,2400,light
1015,missoula,mt,USA,60,triangle
1016,albany,or,USA,120,fireball
1017,miami,ok,USA,120,oval
1018,jersey,nj,USA,180,disk
1019,breezewood,pa,USA,3600,fireball
1020,scottsdale,az,USA,600,cigar
1021,"palominas (near ft. huachuca)",az,USA,600,triangle
1022,"minnesota (central&#44 rural)",mn,USA,90,chevron
1023,"port townsend",wa,USA,300,triangle
1024,phoenix,az,USA,600,fireball
1025,tulsa,ok,USA,30,other
1026,"little falls (north of)",mn,USA,3600,formation
1027,norwark,ct,USA,60,fireball
1028,breckenridge,tx,USA,300,other
1029,"la serena (vi&ntilde;a del mar) (chile)",n/a,Other,7620,formation
1030,"mountain city",tn,USA,30,disk
1031,"new haven",wv,USA,6,disk
1032,belmont,vt,USA,600,cigar
1033,gilbert/mesa/chandler,az,USA,2100,light
1034,gilbert,az,USA,1080,oval
1035,gilbert,az,USA,900,unknown
1036,tulsa,ok,USA,60,fireball
1037,"brixham&#44 devon (uk/england)",n/a,UK,600,light
1038,buckeye,az,USA,300,light
1039,"miami (kendall)",fl,USA,1200,circle
1040,miami,fl,USA,1200,disk
1041,denver,co,USA,120,disk
1042,phoenix,az,USA,120,formation
1043,"sainte-suzanne (near switzerland) (france)",n/a,Other,2,other
1044,"cannock (uk/england)",n/a,UK,10,triangle
1045,"eagle river",ak,USA,10,other
1046,"san leandro",ca,USA,600,disk
1047,winfield,tx,USA,600,circle
1048,"san francisco",ca,USA,180,unknown
1049,"tinton falls",nj,USA,900,light
1050,prescott,az,USA,600,formation
1051,renton,wa,USA,3,disk
1052,"australia (rural)",n/a,Australia,420,other
1053,"rose lake",id,USA,600,light
1054,"rotherham (uk/england)",n/a,UK,120,light
1055,paris,tx,USA,300,triangle
1056,"boca raton",fl,USA,300,light
1057,paris,tx,USA,300,triangle
1058,"langley (canada)","British Columbia",Canada,30,triangle
1059,"acton/aqua dulce",ca,USA,10,circle
1060,albany,ny,USA,30,unknown
1061,antioch,ca,USA,1500,circle
1062,auburn,pa,USA,600,fireball
1063,rosamond,ca,USA,480,other
1064,"south bend",in,USA,600,other
1065,reevesville,sc,USA,900,other
1066,"pickering (canada)",Ontario,Canada,7200,circle
1067,dallas,tx,USA,300,sphere
1068,"salatiga (indonesia)",n/a,Other,22,disk
1069,"fort morgan",co,USA,1500,sphere
1070,tacoma,wa,USA,4,formation
1071,ripon,ca,USA,5,other
1072,rockville,md,USA,10,light
1073,"santa anna",ca,USA,60,cylinder
1074,utica,ny,USA,45,light
1075,hayward,ca,USA,2700,sphere
1076,"antibes (france)",n/a,Other,2700,sphere
1077,"&iacute;safj&ouml;r&eth;ur (iceland)",n/a,Other,900,cylinder
1078,miami,fl,USA,60,light
1079,"north port",fl,USA,75,light
1080,belfair,wa,USA,60,fireball
1081,rocklin,ca,USA,3600,triangle
1082,bakersfield,ca,USA,7200,fireball
1083,"bossier city",la,USA,30,oval
1084,longwood,fl,USA,20,formation
1085,farmland,in,USA,600,light
1086,"richmond hill (canada)",Ontario,Canada,3,circle
1087,noblesville,in,USA,10,light
1088,"gurgaon (india)",n/a,India,420,oval
1089,phoenix,az,USA,300,light
1090,mesa,az,USA,180,sphere
1091,peoria,az,USA,240,triangle
1092,georgetown,tx,USA,7200,changing
1093,"san jose",ca,USA,300,unknown
1094,"cornwall (canada)",Ontario,Canada,1620,sphere
1095,seekonk,ma,USA,300,formation
1096,"altamonte springs",fl,USA,30,sphere
1097,"victoria (canada)","British Columbia",Canada,120,unknown
1098,pontiac,mi,USA,120,light
1099,boulder,co,USA,10,triangle
1100,ogden,ut,USA,10,triangle
1101,sedalia,mo,USA,15,formation
1102,"new york city",ny,USA,1800,light
1103,arcadia,fl,USA,65,formation
1104,"fort washington",pa,USA,300,sphere
1105,"west los angeles",ca,USA,600,unknown
1106,"indiana/ohio (in flight)",in,USA,300,disk
1107,appleton,wi,USA,300,circle
1108,irvine,ca,USA,600,unknown
1109,irvine,ca,USA,600,circle
1110,york,pa,USA,3300,oval
1111,rogers,ar,USA,172800,unknown
1112,"dingmans ferry",pa,USA,3,triangle
1113,"islip (central)",ny,USA,35,light
1114,russellton,pa,USA,50,cigar
1115,reading,pa,USA,300,diamond
1116,"rio rancho",nm,USA,90,disk
1117,larksville,pa,USA,600,other
1118,nicholasville,ky,USA,900,circle
1119,tacoma,wa,USA,420,light
1120,mckinney,tx,USA,300,light
1121,manchester,tn,USA,120,changing
1122,"stafford (uk/england)",n/a,UK,60,light
1123,gainesville,va,USA,300,light
1124,"las vegas",nv,USA,900,changing
1125,wayne,mi,USA,45,circle
1126,dover,nh,USA,5,unknown
1127,mcdonough,ga,USA,900,formation
1128,yakima,wa,USA,300,light
1129,"san juan",tx,USA,900,unknown
1130,houston/tomball,tx,USA,60,light
1131,"port au port west (canada)",Newfoundland,Canada,900,light
1132,"cross roads",tx,USA,180,triangle
1133,tomball,tx,USA,20,cigar
1134,"sioux falls",sd,USA,600,light
1135,milpitas,ca,USA,300,other
1136,milpitas,ca,USA,300,other
1137,waco,tx,USA,300,oval
1138,hillsdale,mi,USA,120,circle
1139,arlington,va,USA,45,sphere
1140,dallas,tx,USA,300,cigar
1141,daphne,al,USA,45,chevron
1142,bridgeton,mo,USA,120,rectangle
1143,boston,ma,USA,300,disk
1144,lufkin,tx,USA,30,chevron
1145,"pinellas park",fl,USA,1800,circle
1146,"fort mohave",az,USA,3600,changing
1147,waterloo,ia,USA,180,light
1148,knoxville,tn,USA,240,light
1149,waco,tx,USA,900,changing
1150,whitesburg,tn,USA,30,circle
1151,"ocean isle beach",nc,USA,1200,light
1152,"st. george",ut,USA,7,disk
1153,charleston,sc,USA,30,unknown
1154,"san antonio",tx,USA,900,triangle
1155,zortman,mt,USA,1800,light
1156,titusville,fl,USA,30,fireball
1157,chicago,il,USA,7200,unknown
1158,pittsburgh,pa,USA,3,rectangle
1159,bessemer,pa,USA,300,circle
1160,"big rock",tn,USA,1200,sphere
1161,clarksville,tn,USA,120,circle
1162,ashland,or,USA,40,cylinder
1163,"waynesburg (north of)",pa,USA,60,light
1164,salem,or,USA,600,oval
1165,phoenix,az,USA,300,other
1166,buckeye,az,USA,3600,light
1167,glendale,az,USA,45,unknown
1168,"lake worth",fl,USA,60,chevron
1169,"lake worth",fl,USA,60,cylinder
1170,shapleigh,me,USA,300,changing
1171,hadlyme,ct,USA,300,light
1172,tucson,az,USA,6,chevron
1173,cumberland,md,USA,10,light
1174,deptford,nj,USA,600,sphere
1175,waukesha,wi,USA,900,circle
1176,bellevue,ky,USA,120,unknown
1177,"oklahoma city",ok,USA,300,sphere
1178,wellington,fl,USA,600,fireball
1179,grayling,mi,USA,600,light
1180,anchorage,ak,USA,10,fireball
1181,"oshawa (canada)",Ontario,Canada,3,triangle
1182,"cabin creek",wv,USA,40,unknown
1183,marlton,nj,USA,1800,circle
1184,"ridley park",pa,USA,15,light
1185,"varanasi (india)",n/a,India,8,changing
1186,wolcott,ct,USA,300,circle
1187,austin,tx,USA,17,unknown
1188,cambridge,ny,USA,7200,light
1189,strongsville,oh,USA,300,triangle
1190,festus,mo,USA,60,fireball
1191,owego,ny,USA,120,disk
1192,kodiak,ak,USA,300,other
1193,"st. louis",mo,USA,900,formation
1194,clarkston,mi,USA,1800,triangle
1195,columbus,oh,USA,180,changing
1196,finleyville,pa,USA,120,other
1197,lima,oh,USA,600,formation
1198,"north judson",in,USA,30,light
1199,suffolk,va,USA,900,triangle
1200,morganton,nc,USA,300,light
1201,"keswick (canada)",Ontario,Canada,120,sphere
1202,hamilton,oh,USA,1200,formation
1203,austin,tx,USA,60,triangle
1204,franklin,oh,USA,600,light
1205,hamilton,oh,USA,120,fireball
1206,"koh samui (thailand)",n/a,Other,45,circle
1207,springboro,oh,USA,60,unknown
1208,"west chester",oh,USA,60,light
1209,miamisburg,oh,USA,600,fireball
1210,peoria,il,USA,180,formation
1211,springboro,oh,USA,30,unknown
1212,"aspen (~2 hrs. w of; driving)",co,USA,30,formation
1213,"grand junction (east of; on i-70)",co,USA,15,light
1214,"sundridge (canada)",Ontario,Canada,15,sphere
1215,chandlerville,oh,USA,2400,diamond
1216,hilliard,oh,USA,180,diamond
1217,hiawassee,ga,USA,900,circle
1218,lombard,il,USA,120,other
1219,"west newbury",ma,USA,600,sphere
1220,anderson,sc,USA,20,circle
1221,orangevale,ca,USA,600,fireball
1222,cincinnati,oh,USA,300,fireball
1223,"orangevale (sacramento)",ca,USA,60,sphere
1224,mission,tx,USA,5,disk
1225,millington,tn,USA,259200,formation
1226,memphis,tn,USA,3600,formation
1227,bristol,ct,USA,600,disk
1228,weldon,nc,USA,300,oval
1229,"rising sun",md,USA,600,sphere
1230,"death valley",ca,USA,1200,triangle
1231,farmington,mo,USA,120,cylinder
1232,"crescent city",ca,USA,600,unknown
1233,"new york city",ny,USA,60,light
1234,tacoma,wa,USA,180,unknown
1235,meridith,mi,USA,180,light
1236,reno,nv,USA,2400,triangle
1237,gainesville,fl,USA,2400,circle
1238,"astoria (outside of)",or,USA,30,circle
1239,odessa,tx,USA,600,diamond
1240,encino,ca,USA,3,triangle
1241,ogden/clinton,ut,USA,10800,circle
1242,reno,nv,USA,3600,other
1243,hollister,ca,USA,120,light
1244,"heron state park (between dulce and taos)",nm,USA,3600,changing
1245,"painesville twp",oh,USA,1200,oval
1246,"east kilbride (south lanarkshire) (uk/scotland)",n/a,UK,3600,unknown
1247,"santa fe",nm,USA,25,disk
1248,florence,ky,USA,600,triangle
1249,pittsburgh,pa,USA,300,other
1250,boscobel,wi,USA,300,light
1251,lansing,mi,USA,600,circle
1252,"forest hills",ny,USA,60,circle
1253,"mohawk valley",az,USA,30,other
1254,"mohawk valley",az,USA,60,other
1255,tulsa,ok,USA,60,fireball
1256,newton,ks,USA,90,fireball
1257,wichita,ks,USA,90,other
1258,knoxville,tn,USA,120,cylinder
1259,louisville,ky,USA,600,triangle
1260,"oklahoma (route 44)",ok,USA,120,fireball
1261,clyde,tx,USA,60,cylinder
1262,jenks,ok,USA,30,fireball
1263,orangeville,pa,USA,600,unknown
1264,amarillo,tx,USA,120,light
1265,baird,tx,USA,60,fireball
1266,"elk city",ok,USA,600,fireball
1267,"eugene (west of)",or,USA,300,light
1268,miami,fl,USA,8,chevron
1269,orwigsburg,pa,USA,5,fireball
1270,portland,or,USA,3,light
1271,poughkeepsie,ny,USA,2700,triangle
1272,"franconia notch/white mountains",nh,USA,2,cigar
1273,"franconia notch (i-93&#44 southbound)",nh,USA,3,cigar
1274,avondale,az,USA,120,triangle
1275,minneapolis,mn,USA,10,light
1276,stockton,ca,USA,120,triangle
1277,heltonville,in,USA,1800,light
1278,"mary esther",fl,USA,1200,triangle
1279,chicago,il,USA,10,fireball
1280,alameda,ca,USA,240,cylinder
1281,smithfield,nc,USA,2100,disk
1282,eastman,ga,USA,600,light
1283,"port angeles",wa,USA,180,changing
1284,"budapest (hungary)",n/a,Other,600,oval
1285,"ship bottom",nj,USA,60,triangle
1286,"deerfield beach",fl,USA,900,cigar
1287,evansville,in,USA,600,light
1288,craig,co,USA,1020,triangle
1289,"mississauga (canada)",Ontario,Canada,180,fireball
1290,pocatello,id,USA,10,oval
1291,"guasave sinaloa",n/a,Other,480,changing
1292,"kansas ??  (in-flight sighting)",ks,USA,1200,unknown
1293,wilton,ca,USA,1800,disk
1294,phoenix,az,USA,10,sphere
1295,"runcorn (uk/england)",n/a,UK,90,unknown
1296,binghamton,ny,USA,30,sphere
1297,"bolton (canada)",Ontario,Canada,120,light
1298,provo,ut,USA,900,light
1299,denver,co,USA,45,chevron
1300,trenton,oh,USA,180,other
1301,warsaw,in,USA,180,other
1302,"laval (canada)",Quebec,Canada,180,triangle
1303,waterbury,ct,USA,10,disk
1304,houston,tx,USA,600,light
1305,zanesville,oh,USA,180,rectangle
1306,"summerland key",fl,USA,20,cigar
1307,galveston,tx,USA,1800,light
1308,"new haven",ct,USA,540,unknown
1309,"manchester (uk/england)",n/a,UK,30,fireball
1310,titusville,pa,USA,600,oval
1311,oceanside,or,USA,120,disk
1312,mena,ar,USA,60,light
1313,"twin falls",id,USA,60,light
1314,oregon,or,USA,900,circle
1315,parkersburg,wv,USA,10,circle
1316,ravenel,sc,USA,10,chevron
1317,"new rochelle",ny,USA,300,rectangle
1318,"white hall",ar,USA,300,triangle
1319,"siloam springs",ar,USA,180,circle
1320,jupiter,fl,USA,10,light
1321,boise,id,USA,4,chevron
1322,"twin falls",id,USA,120,disk
1323,terlton,ok,USA,120,cylinder
1324,terlton,ok,USA,120,cylinder
1325,mesa,az,USA,90,light
1326,"shropshire (uk/england)",n/a,UK,1200,light
1327,miami,fl,USA,120,other
1328,millbrook,al,USA,7200,changing
1329,livermore,ca,USA,120,light
1330,northfield,mn,USA,1800,chevron
1331,hayward,ca,USA,15,rectangle
1332,atlanta,tx,USA,15,other
1333,"berlin (germany)",n/a,Other,120,fireball
1334,tamarac,fl,USA,35,cylinder
1335,"simco (20-40 km west of) (canada)",Ontario,Canada,30,circle
1336,brewer,me,USA,240,light
1337,"vandenberg village",ca,USA,60,disk
1338,"trout lake",wa,USA,300,unknown
1339,"la mesa",ca,USA,600,light
1340,philadelphia,pa,USA,1800,oval
1341,rawlins,wy,USA,30,triangle
1342,beaumont,tx,USA,20,triangle
1343,omaha,ne,USA,25,light
1344,"de soto",ks,USA,10,triangle
1345,vancleave,ms,USA,10800,unknown
1346,"iroquois falls (canada)",Ontario,Canada,120,triangle
1347,"kagoshima (japan)",n/a,Japan,15,formation
1348,"noida (india)",n/a,India,120,fireball
1349,katy,tx,USA,5,triangle
1350,henderson,nv,USA,90,changing
1351,fairfax,va,USA,600,sphere
1352,ashland,or,USA,600,light
1353,"los angeles",ca,USA,15,cigar
1354,marysville,wa,USA,900,cigar
1355,mooresville,nc,USA,300,light
1356,kennewick,wa,USA,300,cylinder
1357,"kirkcaldy (uk/scotland)",n/a,UK,600,circle
1358,"irvine/newport beach",ca,USA,60,disk
1359,seattle,wa,USA,7200,unknown
1360,hudson,wi,USA,180,sphere
1361,"santa rosa",ca,USA,10,light
1362,newburyport,ma,USA,300,light
1363,clovis,ca,USA,3000,other
1364,"san francisco",ca,USA,900,circle
1365,yakima,wa,USA,120,unknown
1366,butte,mt,USA,3600,unknown
1367,"belleville (canada)",Ontario,Canada,5,disk
1368,jackson,nj,USA,10,light
1369,bend,or,USA,180,light
1370,"whakatane (new zealand)",n/a,Other,1800,triangle
1371,"little river",sc,USA,9000,light
1372,stockton,ca,USA,10,light
1373,minersville,pa,USA,300,sphere
1374,crookston,mn,USA,180,triangle
1375,pueblo,co,USA,5,flash
1376,webster,tx,USA,120,cross
1377,rochester,ny,USA,3600,light
1378,"las vegas",nv,USA,600,circle
1379,naperville,il,USA,900,cylinder
1380,richmond,ca,USA,600,sphere
1381,flora,il,USA,90,cross
1382,grandview,mo,USA,10,chevron
1383,grandview,mo,USA,10,chevron
1384,cincinnati,oh,USA,300,unknown
1385,lincoln,ca,USA,3600,flash
1386,brick,nj,USA,120,circle
1387,gilbert,az,USA,60,circle
1388,martinez,ca,USA,8,other
1389,sunol,ca,USA,12,other
1390,grandview,mo,USA,60,chevron
1391,charleston,sc,USA,300,triangle
1392,charlotte,nc,USA,600,light
1393,"san francisco",ca,USA,240,light
1394,"san francisco",ca,USA,1200,sphere
1395,allen,tx,USA,10,unknown
1396,"rio linda",ca,USA,2,cylinder
1397,etna,ca,USA,1500,flash
1398,"las vegas",nv,USA,15,changing
1399,norman,ok,USA,120,oval
1400,newark,nj,USA,10,light
1401,wilmington,oh,USA,4,unknown
1402,"mysore (india)",n/a,India,10,light
1403,merriam,ks,USA,15,triangle
1404,"oldham (uk/england)",n/a,UK,60,oval
1405,"boiling springs",sc,USA,300,triangle
1406,"boiling springs",sc,USA,300,formation
1407,"north myrtle beach",sc,USA,60,unknown
1408,avon,nc,USA,900,fireball
1409,gurley,al,USA,480,diamond
1410,"surfside beach",sc,USA,1800,light
1411,"atlantic coast (at sea on cruise ship) (canada)",nv,USA,10,other
1412,"myrtle beach",sc,USA,15,circle
1413,homestead,fl,USA,1800,sphere
